show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Index,IMDB_Rating,year_added
s51,TV Show,Dharmakshetra,,"Kashmira Irani, Chandan Anand, Dinesh Mehta, Ankit Arora, Pushkar Goggiaa, Anjali Rana, Aarya DharmChand Kumar, Amit Behl, Maleeka Ghai",India,2021-09-15,2014,TV-PG,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","After the ancient Great War, the god Chitragupta oversees a trial to determine who were the battle's true heroes and villains.",50,8.5,2021.0
s50,TV Show,Castle and Castle,,"Richard Mofe-Damijo, Dakore Akande, Bimbo Manuel, Blossom Chukwujekwu, Deyemi Okanlawon, Etim Effiong, Denola Grey, Duke Akintola, Eku Edewor, Ade Laoye, Anee Icha, Kevin Ushi, Jude Chukwuka, Amanda Afolabi",Nigeria,2021-09-15,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas","A pair of high-powered, successful lawyers find themselves defending opposite interests of the justice system, causing a strain on their happy marriage.",49,8.1,2021.0
s58,Movie,Naruto ShippÃ»den the Movie: Bonds,Hajime Kamegaki,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Unsho Ishizuka, Motoko Kumai, Kazuhiko Inoue, Rikiya Koyama, Showtaro Morikubo, Nana Mizuki, Satoshi Hino, Shinji Kawada",Japan,2021-09-15,2008,TV-PG,93 min,"Action & Adventure, Anime Features, International Movies","When strange ninjas ambush the village of Konohagakure, it's up to adolescent ninja Naruto and his long-missing pal, Sasuke, to save the planet.",57,6.8,2021.0
s75,TV Show,The World's Most Amazing Vacation Rentals,,,,2021-09-14,2021,TV-PG,2 Seasons,Reality TV,"With an eye for every budget, three travelers visit vacation rentals around the globe and share their expert tips and tricks in this reality series.",74,6.8,2021.0
s77,TV Show,Yowamushi Pedal,,"Daiki Yamashita, Kohsuke Toriumi, Jun Fukushima, Hiroki Yasumoto, Showtaro Morikubo, Kentaro Ito, Daisuke Kishio, Yoshitsugu Matsuoka, Junichi Suwabe, Ayaka Suwa, Megumi Han, Tomoaki Maeno, Tsubasa Yonaga, Tetsuya Kakihara, Satoshi Hino, Hiroyuki Yoshino, Atsushi Abe, Koji Yusa, Kouki Miyata, Hiro Shimono, Wataru Hatano, Yuichi Nakamura, Kenji Nojima, Mamoru Miyano, Daisuke Ono, Yuma Uchida, Jun Fukuyama",Japan,2021-09-14,2013,TV-14,1 Season,"Anime Series, International TV Shows","A timid, anime-loving teen gets drawn into a school cycling club, where his new friends help him face tough challenges to develop his racing talent.",76,7.6,2021.0
s76,Movie,You vs. Wild: Out Cold,Ben Simms,"Bear Grylls, Jason Derek Prempeh",,2021-09-14,2021,TV-G,106 min,Children & Family Movies,"After a plane crash leaves Bear with amnesia, he must make choices to save the missing pilot and survive in this high-stakes interactive adventure.",75,5.4,2021.0
s73,TV Show,Jack Whitehall: Travels with My Father,,"Jack Whitehall, Michael Whitehall",United Kingdom,2021-09-14,2021,TV-MA,5 Seasons,"British TV Shows, Docuseries, International TV Shows","Jovial comic Jack Whitehall invites his stuffy father, Michael, to travel with him through Southeast Asia in an attempt to strengthen their bond.",72,7.6,2021.0
s74,Movie,King of Boys,Kemi Adetiba,"Sola Sobowale, Adesua Etomi, Remilekun ""Reminisce"" Safaru, Tobechukwu ""iLLbliss"" Ejiofor, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja",Nigeria,2021-09-14,2018,TV-MA,182 min,"Dramas, International Movies","When a powerful businesswomanâs political ambitions are threatened by her underworld connections, the ensuing power struggle could cost her everything.",73,6.2,2021.0
s72,Movie,A StoryBots Space Adventure,David A. Vargas,"Evan Spiridellis, Erin Fitzgerald, Jeff Gill, Fred Tatasciore, Evan Michael Lee, Jared Isaacman, Sian Proctor, Chris Sembroski, Hayley Arceneaux",,2021-09-14,2021,TV-Y,13 min,Children & Family Movies,Join the StoryBots and the space travelers of the historic Inspiration4 mission as they search for answers to kids' questions about space.,71,6.5,2021.0
s78,Movie,Little Singham - Black Shadow,Prakash Satam,"Sumriddhi Shukla, Jigna Bharadwaj, Sonal Kaushal, Neshma Chemburkar, Ganesh Divekar, Annamaya Verma, Anamay Verma, Manoj Pandey",,2021-09-11,2021,TV-Y7,48 min,"Children & Family Movies, Comedies",Kid cop Little Singham loses all his superpowers while trying to stop the demon Kaalâs new evil plans! Can his inner strength help him defeat the enemy?,77,9.8,2021.0
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,"Vijay Sethupathi, Parthiban, Raashi Khanna",,2021-09-11,2020,TV-14,145 min,"Comedies, Dramas, International Movies",A budding politician has devious plans to rise in the ranks â until an unexpected new presence begins to interfere with his every crooked move.,78,5.3,2021.0
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,"Vijay Sethupathi, Parthiban, Raashi Khanna",,2021-09-11,2021,TV-14,145 min,"Comedies, Dramas, International Movies",A budding politician has devious plans to rise in the ranks â until an unexpected new presence begins to interfere with his every crooked move.,79,5.3,2021.0
s86,TV Show,PokÃ©mon Master Journeys: The Series,,"Ikue Otani, Sarah Natochenny, Zeno Robinson, Cherami Leigh, James Carter Cathcart, Michele Knotz, Rodger Parsons, Ray Chase, Casey Mongillo, Tara Sands",,2021-09-10,2021,TV-Y7,1 Season,"Anime Series, Kids' TV","As Ash battles his way through the World Coronation Series, Goh continues his quest to catch every PokÃ©mon. Together, they're on a journey to adventure!",85,7.5,2021.0
s88,TV Show,Titipo Titipo,,"Jeon Hae-ri, Kim Eun-ah, Hong Bum-ki, Nam Do-hyeong, Um Sang-hyun",,2021-09-10,2019,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",Titipo the train is out to prove that he's got what it takes to help the folks of Train Village ride the rails safely and reliably.,87,7.2,2021.0
s87,Movie,Prey,Thomas Sieben,"David Kross, Hanno Koffler, Maria Ehrich, Robert Finster, Yung Ngo, Klaus Steinbacher, Livia Matthes, Nellie Thalbach",,2021-09-10,2021,TV-MA,87 min,"International Movies, Thrillers",A hiking trip into the wild turns into a desperate bid for survival for five friends on the run from a mysterious shooter.,86,7.1,2021.0
s83,TV Show,Lucifer,,"Tom Ellis, Lauren German, Kevin Alejandro, D.B. Woodside, Lesley-Ann Brandt, Scarlett Estevez, Rachael Harris, Aimee Garcia, Tricia Helfer, Tom Welling, Jeremiah W. Birkett, Pej Vahdat, Michael Gladis",United States,2021-09-10,2021,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas","Bored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective.",82,8.1,2021.0
s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele","Funke Akindele, Ayo Makun, Chioma Chukwuka Akpotha, Yemi Eberechi Alade, Blossom Chukwujekwu, Deyemi Okanlawon, Alexx Ekubo, Zubby Michael, Tina Mba, Femi Jacobs",Nigeria,2021-09-10,2020,TV-MA,147 min,"Action & Adventure, Comedies, Dramas","Twins are reunited as a good-hearted female gangster and her uptight rich sister take on family, crime, cops and all of the trouble that follows them.",84,7.6,2021.0
s82,Movie,Kate,Cedric Nicolas-Troyan,"Mary Elizabeth Winstead, Jun Kunimura, Woody Harrelson, Tadanobu Asano, Miyavi, Michiel Huisman, Miku Martineau",United States,2021-09-10,2021,R,106 min,Action & Adventure,"Slipped a fatal poison on her final job, a ruthless assassin working in Tokyo has less than 24 hours to find out who ordered the hit and exact revenge.",81,6.2,2021.0
s84,TV Show,Metal Shop Masters,,Jo Koy,,2021-09-10,2021,TV-MA,1 Season,Reality TV,"On this competition show, a group of metal artists torch, cut and weld epic, badass creations from hardened steel. Only one will win a $50,000 prize.",83,5.7,2021.0
s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,"Malcolm X, Muhammad Ali",,2021-09-09,2021,PG-13,96 min,"Documentaries, Sports Movies","From a chance meeting to a tragic fallout, Malcolm X and Muhammad Ali's extraordinary bond cracks under the weight of distrust and shifting ideals.",88,6.9,2021.0
s91,Movie,Paradise Hills,Alice Waddington,"Emma Roberts, Danielle Macdonald, Awkwafina, Eiza GonzÃ¡lez, Milla Jovovich, Jeremy Irvine, Arnaud Valois, Daniel Horvath","Spain, United States",2021-09-09,2019,TV-MA,95 min,"Sci-Fi & Fantasy, Thrillers","Uma wakes up in a lush tropical facility designed to turn willful girls into perfect ladies. Thatâs bad enough, but its real purpose is even worse.",90,5.2,2021.0
s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",,France,2021-09-09,2021,TV-14,92 min,"Documentaries, International Movies",This documentary traces the capture of serial killer Guy Georges through the tireless work of two women: a police chief and a victim's mother.,91,6.4,2021.0
s90,TV Show,Mighty Raju,,"Julie Tejwani, Sabina Malik, Jigna Bhardwaj, Rupa Bhimani, Lalit Agarwal, Rajesh Shukla, Rajesh Kava",,2021-09-09,2017,TV-Y7,4 Seasons,Kids' TV,"Born with superhuman abilities, young Raju wants to use his powers to make the world a better place â but that will mean facing plenty of challenges!",89,6.2,2021.0
s93,TV Show,Into the Night,,"Pauline Etienne, Laurent Capelluto, Stefano Cassetti, Mehmet KurtuluÅ, Babetida Sadjo, Jan Bijvoet, Ksawery Szlenkier, Vincent Londez, Regina Bikkinina, Alba GaÃ¯a Kraghede Bellugi, Nabil Mallat",Belgium,2021-09-08,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",Passengers and crew aboard a hijacked overnight flight scramble to outrace the sun as a mysterious cosmic event wreaks havoc on the world below.,92,5.2,2021.0
s94,Movie,JJ+E,Alexis AlmstrÃ¶m,"Elsa Ãhrn, Mustapha Aarab, Jonay Pineda Skallak, Magnus Krepper, Loreen, Albin Grenholm, Simon Mezher, Elsa BergstrÃ¶m Terent, Josef Kadim, Yohannes Frezgi",,2021-09-08,2021,TV-MA,91 min,"Dramas, International Movies, Romantic Movies","Elisabeth and John-John live in the same city, but they inhabit different worlds. Can a passionate first love break through class and cultural barriers?",93,5.4,2021.0
s95,Movie,Show Dogs,Raja Gosnell,"Will Arnett, Ludacris, Natasha Lyonne, Stanley Tucci, Jordin Sparks, Gabriel Iglesias, Shaquille O'Neal, Omar Chaparro, Alan Cumming, Andy Beckwith, Delia Sheppard, Kerry Shale","United Kingdom, United States",2021-09-08,2018,PG,90 min,"Children & Family Movies, Comedies",A rough and tough police dog must go undercover with an FBI agent as a prim and proper pet at a dog show to save a baby panda from an illegal sale.,94,4.0,2021.0
s96,TV Show,The Circle,,Michelle Buteau,"United States, United Kingdom",2021-09-08,2021,TV-MA,3 Seasons,Reality TV,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.",95,5.4,2021.0
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,"Ronnie Van Zandt, Gary Rossington, Allen Collins, Leon Wilkeson, Bob Burns, Billy Powell, Ed King, Artimus Pyle, Steve Gaines, Johnny Van Zant",United States,2021-09-07,2018,TV-MA,97 min,"Documentaries, Music & Musicals","Using interviews and archival footage, this documentary charts the story of the legendary Southern rockers with a focus on front man Ronnie Van Zant.",96,7.8,2021.0
s98,TV Show,Kid Cosmic,,"Jack Fisher, Tom Kenny, Amanda C. Miller, Kim Yarbrough, Keith Ferguson, Grey Griffin, Lily Rose Silver",United States,2021-09-07,2021,TV-Y7,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",A boy's superhero dreams come true when he finds five powerful cosmic stones. But saving the day is harder than he imagined â and he can't do it alone.,97,7.9,2021.0
s99,TV Show,Octonauts: Above & Beyond,,"Antonio Aakeel, Chipo Chung, Simon Foster, Teresa Gallagher, Simon Greenall, Kate Harbour, Paul Panting, Rob Rackstraw, William Vanderpuye, Helen Walsh, Keith Wickham, Andres Williams, Jo Wyatt",United Kingdom,2021-09-07,2021,TV-Y,1 Season,"British TV Shows, Kids' TV","The Octonauts expand their exploration beyond the sea âÂ and onto land! With new rides and new friends, they'll protect any habitats and animals at risk.",98,7.2,2021.0
s100,TV Show,On the Verge,,"Julie Delpy, Elisabeth Shue, Sarah Jones, Alexia Landeau, Mathieu Demy, Troy Garity, Timm Sharp, Giovanni Ribisi","France, United States",2021-09-07,2021,TV-MA,1 Season,"TV Comedies, TV Dramas","Four women â a chef, a single mom, an heiress and a job seeker â dig into love and work, with a generous side of midlife crises, in pre-pandemic LA.",99,6.5,2021.0
s101,TV Show,Tobot Galaxy Detectives,,"Austin Abell, Travis Turner, Cole Howard, Anna Cummer, Jesse Inocalla, Brian Dobson, Michael Adamthwaite, Joseph Girgis, Caitlyn Bairstow",,2021-09-07,2019,TV-Y7,2 Seasons,Kids' TV,"An intergalactic device transforms toy cars into robots: the Tobots! Working with friends to solve mysteries, they protect the world from evil.",100,6.2,2021.0
s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",,United States,2021-09-07,2021,TV-MA,80 min,"Documentaries, Sports Movies","Under pressure to continue a winning tradition in American tennis, Mardy Fish faced mental health challenges that changed his life on and off the court.",101,4.6,2021.0
s104,Movie,Shadow Parties,Yemi Amodu,"Jide Kosoko, Omotola Jalade-Ekeinde, Yemi Blaq, Sola Sobowale, Ken Erics, Toyin Aimakhu, Segun Arinze, Jibola Dabo, Rotimi Salami, Pa Jimi Solanke, Rachael Okonkwo, Bassey Okon, Lucien Morgan, Magdalena Korpas",,2021-09-06,2020,TV-MA,117 min,"Dramas, International Movies, Thrillers",A family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.,103,5.4,2021.0
s105,TV Show,Tayo the Little Bus,,"Robyn Slade, Kami Desilets",South Korea,2021-09-06,2016,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows","As they learn their routes around the busy city, Tayo and his little bus friends discover new sights and go on exciting adventures every day.",104,5.3,2021.0
s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,,,2021-09-06,2021,TV-14,1 Season,"Docuseries, Science & Nature TV","From training to launch to landing, this all-access docuseries rides along with the Inspiration4 crew on the first all-civilian orbital space mission.",102,7.8,2021.0
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,"Antony Varghese, Reshma Rajan, Binny Rinky Benjamin, Vineeth Vishwam, Kichu Tellus, Sreekanth Dasan, Sarath Kumar, Tito Wilson, Anandhu, Bitto Davis, Sinoj Varghese",India,2021-09-05,2017,TV-14,128 min,"Action & Adventure, Comedies, Dramas","After growing up amidst the gang wars of his hometown, Vincent forms an entrepreneurial squad of his own and ends up on the wrong side of the law.",105,7.9,2021.0
s107,TV Show,Bunk'd,,"Peyton List, Karan Brar, Skai Jackson, Miranda May, Kevin G. Quinn, Nathan Arenas, Nina Lu",United States,2021-09-05,2021,TV-G,5 Seasons,"Kids' TV, TV Comedies","The Ross siblings of Disney's hit series ""Jessie"" spend a summer full of fun and adventure at Maine's Camp Kikiwaka, where their parents first met.",106,5.4,2021.0
s108,Movie,A Champion Heart,David de Vos,"Mandy Grace, David de Vos, Donna Rusch, Devan Key, Isabella Mancuso, Ariana Guido",United States,2021-09-04,2018,G,90 min,"Children & Family Movies, Dramas","When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected.",107,6.0,2021.0
s109,TV Show,Dive Club,,"Aubri Ibrag, Sana'a Shaik, Miah Madden, Mercy Cornwall, Georgia-May Davis, Ryan Harrison, Josh Heuston, Alexander Grant",Australia,2021-09-03,2021,TV-G,1 Season,"Kids' TV, TV Dramas, Teen TV Shows","On the shores of Cape Mercy, a skillful group of teen divers investigate a series of secrets and signs after one of their own mysteriously goes missing.",108,6.2,2021.0
s110,TV Show,La casa de papel,,"Ãrsula CorberÃ³, Itziar ItuÃ±o, Ãlvaro Morte, Paco Tous, Enrique Arce, Pedro Alonso, MarÃ­a Pedraza, Alba Flores, Miguel HerrÃ¡n, Jaime Lorente, Esther Acebo, Darko Peric, Kiti MÃ¡nver",Spain,2021-09-03,2021,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,109,8.2,2021.0
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier GÃ³mez Santander",,,2021-09-03,2021,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","The filmmakers and actors behind ""Money Heist"" characters like Tokyo and the Professor talk about the emotional artistic process of filming the series.",110,7.6,2021.0
s112,TV Show,Sharkdog,,"Liam Mitchell, Dee Bradley Baker, Grey Griffin, Josh McDermitt, Kari Wahlgren, Judy Alice Lee, Ali Mawji","United States, Singapore",2021-09-03,2021,TV-Y,1 Season,Kids' TV,"Half shark, half dog with a big heart and a belly full of fish sticks! Together, Sharkdog and his human pal Max can take on any silly or messy adventure.",111,6.0,2021.0
s113,Movie,Worth,Sara Colangelo,"Michael Keaton, Stanley Tucci, Amy Ryan, Shunori Ramanathan, Ato Blankson-Wood, Tate Donovan, Laura Benanti, Chris Tardio",,2021-09-03,2021,PG-13,119 min,Dramas,"In the wake of the Sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. Based on real events.",112,6.8,2021.0
s121,TV Show,Heroes of Goo Jit Zu,,"Jon Allen, Kellen Goff, Joe Hernandez, Kaiji Tang",Australia,2021-09-02,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies","After a meteor crash, a group of zoo animals transforms into squishy, gooey and stretchy superheroes with special powers and soon takes on evildoers.",120,7.4,2021.0
